,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
36,3897,OKB,OKB,okb,198,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2333273058.27,,37,246638974.0,27403622531.17541,,2026-01-02T13:38:00.000Z,111.1082408702179,18305669.24881233,-14.2089,0.27944648,1.11336146,2.72503684,4.67953294,-18.10783666,-49.98119286,2333273058.2745757,0.077,2333273058.27,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2026-01-02 13:39:03.563124
37,7278,Aave,AAVE,aave,1219,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15311211.97732451,16000000.0,False,2433008449.7,,38,,,0.07077622,2026-01-02T13:37:00.000Z,152.06302810623072,158639585.15768555,-2.8125,0.81629841,4.75714485,-2.82158751,-21.61908052,-29.04830505,-46.50543707,2328269257.2483535,0.0768,2433008449.7,32896209046.0,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2026-01-02 13:39:03.563124
38,6535,NEAR Protocol,NEAR,near-protocol,604,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1284071623.0,1284071623.0,False,2104582188.56,,39,1209202633.0,1981872567.0679972,,2026-01-02T13:37:00.000Z,1.638991276549757,180827272.08347112,51.5608,0.28629781,6.75841795,7.40369184,-8.88560142,-18.66844615,-44.61946139,2104582188.5620883,0.0694,2104582188.56,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
39,35491,MemeCore,M,memecore,106,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1252417666.3320549,5319734438.83928,False,8152563066.73,,40,,,,2026-01-02T13:38:00.000Z,1.5325131659214821,15323757.41384328,19.1005,0.16270879,-9.32396812,11.3799955,17.1452593,-35.74978629,-29.91259493,1919346562.8865318,0.0633,15325131659.21,,2026-01-02T13:38:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2026-01-02 13:39:03.563124
40,1321,Ethereum Classic,ETC,ethereum-classic,687,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154962795.89129126,210700000.0,False,2570663538.06,,41,,,,2026-01-02T13:37:00.000Z,12.20058632206844,74119759.45876524,-2.3552,0.54698385,5.07916142,2.58557588,-12.26619274,-20.62849295,-37.51782712,1890636967.9807718,0.0623,2570663538.06,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
41,36341,Aster,ASTER,aster,394,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2495479180.108494,7922139508.108494,False,5838134258.31,,42,,,,2026-01-02T13:37:00.000Z,0.7369390872675382,120218909.06980446,37.5214,1.82623324,5.44929732,4.79169145,-31.42390686,-26.58365137,-63.81187802,1839016149.284298,0.0606,5895512698.14,,2026-01-02T13:37:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2026-01-02 13:39:03.563124
42,5176,Tether Gold,XAUt,tether-gold,306,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,409217.6417,520089.3,False,2276642056.85,,43,48450.0,212085323.91306624,0.7913134,2026-01-02T13:37:00.000Z,4377.406066317157,150768105.79315042,14.8834,-0.49071822,1.11906931,-3.23274833,3.84751746,9.18355102,12.48487734,1791311787.2215805,0.0591,2276642056.85,2263719766.0,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-01-02 13:39:03.563124
43,30171,Ethena,ENA,ethena,407,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3395484191.96,,44,1479139274.0,334826268.1713242,0.26861591,2026-01-02T13:38:00.000Z,0.22636561279713827,163964349.2662788,87.3957,1.41032939,10.7952543,6.71622216,-18.43426468,-36.23050196,-61.95135532,1740893040.9179914,0.0575,3395484191.96,6480975255.10172,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2026-01-02 13:39:03.563124
44,35697,Pi,PI,pi,67,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8378400979.879229,100000000000.0,False,20489202680.35,,45,8378341122.88,1716655293.91779,,2026-01-02T13:38:00.000Z,0.20489202680347549,7966621.83747757,1.8318,0.01782637,0.69721714,-0.14681957,-12.00052835,-14.67731122,-21.51374727,1716667558.1396801,0.0567,20489202680.35,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
45,8916,Internet Computer,ICP,internet-computer,392,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,546093345.7359724,546093345.7359724,True,1644332633.66,,46,546093281.25,1644332439.4869368,,2026-01-02T13:37:00.000Z,3.0110834466285366,105099195.7618083,-32.9046,-0.06806951,3.38568859,-0.43065083,-18.87085339,-23.1286314,-33.34176241,1644332633.6595807,0.0542,1644332633.66,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
46,4705,PAX Gold,PAXG,pax-gold,331,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,370506.297,370506.297,True,1623862941.93,,47,,,,2026-01-02T13:37:00.000Z,4382.821439402168,182040136.82380304,44.0609,-0.42992535,1.03307081,-3.44432828,3.68149323,9.21971105,12.46522943,1623862941.9251072,0.0535,1623862941.93,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-01-02 13:39:03.563124
47,33793,Global Dollar,USDG,global-dollar-usdg,36,2024-11-05T04:54:47.000Z,"['stablecoin', 'usd-stablecoin']",,1529283030.069493,1529283030.069493,False,1528490363.24,,48,10750140.0,10744567.925254133,,2026-01-02T13:37:00.000Z,0.99948167421579,11974839.43722269,-11.6717,-0.01777664,-0.01918672,-0.03175844,-0.04371047,-0.04295174,-0.03967734,1528490363.2436533,0.0504,1528490363.24,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe343167631d89B6Ffc58B88d6b7fB0228795491D,2026-01-02 13:39:03.563124
48,39064,Midnight,NIGHT,midnight-network,161,2025-12-08T02:23:02.000Z,"['privacy', 'zero-knowledge-proofs', 'cardano-ecosystem', 'bnb-chain-ecosystem', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",24000000000.0,16607399401.0,24000000000.0,False,2106260359.64,,49,10800000000.0,947817161.8365066,,2026-01-02T13:37:00.000Z,0.08776084831819506,50082203.60270406,-8.3174,-0.48025233,2.28275,10.59624394,-80.50826126,-80.50826126,-80.50826126,1457479459.7908444,0.0481,2106260359.64,,2026-01-02T13:37:00.000Z,2010.0,Cardano,ADA,cardano,0691b2fecca1ac4f53cb6dfb00b7013e561d1f34403b957cbb5af1fa4e49474854,2026-01-02 13:39:03.563124
49,2087,KuCoin Token,KCS,kucoin-token,66,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'made-in-china']",200000000.0,132155021.73556715,142155021.73556715,False,1548713206.57,,50,,,,2026-01-02T13:37:00.000Z,10.894537439896752,1556339.01121321,1.2409,0.08226206,1.43173749,0.16939405,6.46780735,-14.98407581,-31.94633453,1439767832.1685054,0.0475,2178907487.98,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf34960d9d60be18cc1d5afc1a6f012a723a28811,2026-01-02 13:39:03.563124
50,13502,Worldcoin,WLD,worldcoin-org,514,2021-10-28T15:31:43.000Z,"['defi', 'zero-knowledge-proofs', 'identity', 'ethereum-ecosystem', 'governance', 'blockchain-capital-portfolio', 'a16z-portfolio', 'token', 'optimism-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,2665727082.6167107,10000000000.0,False,5384012590.06,,51,2665727082.62,1435230817.449183,,2026-01-02T13:37:00.000Z,0.5384012590060689,97705914.53774785,44.4192,2.02323497,9.57953592,8.4138677,-14.81698184,-31.59833718,-58.31319012,1435230817.4474123,0.0473,5384012590.06,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x163f8c2467924be0ae7b5347228cabf260318753,2026-01-02 13:39:03.563124
51,33038,Sky,SKY,sky,198,2024-09-18T13:25:16.000Z,"['store-of-value', 'defi', 'dao', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'spartan-group', 'bnb-chain-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'standard-crypto-portfolio', 'binance-ecosystem', 'binance-listing']",23462665147.0,22947597538.198364,23462665147.365967,False,1466062299.73,,52,,,,2026-01-02T13:37:00.000Z,0.062484900607993596,12851738.40531596,6.5767,-0.33176988,5.90710462,-9.64092438,14.29202483,15.58027919,-7.11630947,1433878351.3665633,0.0473,1466062299.71,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56072C95FAA701256059aa122697B133aDEd9279,2026-01-02 13:39:03.563124
52,21794,Aptos,APT,aptos,609,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,750691489.2525864,1190919735.1464016,True,2185931152.52,,53,130000000.0,238614779.35212603,,2026-01-02T13:37:00.000Z,1.8354983027086618,115920177.35388224,65.0871,-0.12297162,6.61672946,8.185091,-7.92495039,-40.97564346,-64.53309178,1377892954.38096,0.0454,2185931152.52,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
53,34387,Ripple USD,RLUSD,ripple-usd,58,2024-12-18T07:22:18.000Z,"['stablecoin', 'usd-stablecoin', 'fiat-stablecoin']",,1336131273.6531372,1336131273.6531372,True,1335495955.52,,54,53100129.55,53074880.92674328,,2026-01-02T13:37:00.000Z,0.9995245091966688,48580427.86444096,-4.4507,-0.01252613,-0.02488502,-0.03812151,-0.05414018,-0.09316678,-0.01928861,1335495955.520472,0.044,1335495955.52,,2026-01-02T13:37:00.000Z,52.0,XRP Ledger,XRP,xrp,524C555344000000000000000000000000000000.rMxCKbEDwqr76QuheSUMdEGf4B9xJ8m5De,2026-01-02 13:39:03.563124
54,21159,Ondo,ONDO,ondo-finance,398,2024-01-18T12:06:25.000Z,"['ethereum-ecosystem', 'real-world-assets-protocols', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,3159107529.0,10000000000.0,False,4018301868.19,,55,,,0.65817472,2026-01-02T13:37:00.000Z,0.40183018681932037,61191649.55017906,16.1208,0.58228425,10.4079073,5.30968194,-20.80912341,-37.27932676,-56.62167989,1269424768.5603914,0.0419,4018301868.19,1928704850.0,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,2026-01-02 13:39:03.563124
55,20396,Kaspa,KAS,kaspa,213,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",28704026601.0,27075403301.65076,27075403301.65076,False,1218381311.82,,56,27075130975.3,1218369057.253771,,2026-01-02T13:38:00.000Z,0.04499956282262347,19807488.17089698,-2.8043,0.36612667,5.38944006,-1.33109026,-21.31371136,-8.65251004,-42.05703275,1218381311.8205004,0.0402,1291668648.29,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
56,28321,Polygon (prev. MATIC),POL,polygon-ecosystem-token,594,2023-10-30T14:43:57.000Z,"['ethereum-ecosystem', 'layer-2', 'binance-ecosystem', 'binance-listing']",,10564209316.252495,10564209326.252495,False,1162603413.83,,57,10496230782.91,1155122296.7715015,,2026-01-02T13:38:00.000Z,0.11005115271019725,71848068.83624952,28.3258,1.06400037,10.2624824,4.3999962,-14.79247301,-39.29615462,-53.73778789,1162603412.7253919,0.0384,1162603413.83,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,2026-01-02 13:39:03.563124
57,11841,Arbitrum,ARB,arbitrum,1229,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosystem', 'osmosis-ecosystem', 'modular-blockchain', 'egirl-capital-portfolio', 'binance-ecosystem', 'binance-listing']",,5719286371.0,10000000000.0,False,2022825318.76,,58,,,,2026-01-02T13:38:00.000Z,0.2022825318763539,98563519.02616061,51.6365,0.10160656,6.78231221,5.32123007,-6.42809165,-28.35980818,-53.77542502,1156911727.651804,0.0382,2022825318.76,,2026-01-02T13:38:00.000Z,11841.0,Arbitrum,ARB,arbitrum,0x912CE59144191C1204E64559FE8253a0e49E6548,2026-01-02 13:39:03.563124
58,4030,Algorand,ALGO,algorand,554,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'algorand-ecosystem', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",10000000000.0,8837147146.08003,10000000000.0,False,1240314489.34,,59,8837130091.4,1096082049.655045,,2026-01-02T13:38:00.000Z,0.12403144893405105,36407597.53134967,10.9388,0.53048881,8.52787825,4.89064157,-11.2634644,-26.51190589,-43.84256177,1096084164.9717202,0.0362,1240314489.34,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
59,2280,Filecoin,FIL,filecoin,674,2017-12-13T00:00:00.000Z,"['mineable', 'ai-big-data', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,732787835.0,1958605524.0,False,2793455228.49,,60,,,,2026-01-02T13:37:00.000Z,1.4262469875951547,343037307.45907706,240.3479,-0.22772052,6.33845957,14.6834836,-9.21132199,-7.79992597,-39.07083491,1045136442.2151252,0.0345,2793455228.49,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
60,3794,Cosmos,ATOM,cosmos,942,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'communications-social-media', 'content-creation', 'defi', 'interoperability', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'alleged-sec-securities', 'binance-ecosystem', 'binance-listing']",,485802530.0,485802530.0,True,1027616944.59,,61,,,,2026-01-02T13:37:00.000Z,2.1152976387119193,56328329.89549017,41.5616,0.61909279,8.17918274,4.29148231,-10.34566935,-24.05536472,-49.04707438,1027616944.5892763,0.0339,1027616944.59,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
61,35336,OFFICIAL TRUMP,TRUMP,official-trump,679,2025-01-18T04:19:35.000Z,"['memes', 'solana-ecosystem', 'political-memes', 'celebrity-memes', 'made-in-america', 'moonshot', 'binance-ecosystem', 'binance-listing']",999999993.45,199999180.22121,999999207.133986,False,4980274907.77,,62,200000000.0,996055771.292981,,2026-01-02T13:37:00.000Z,4.980278856464905,209625837.3941043,8.3851,0.82144541,5.41583135,1.0970918,-17.89070548,-35.33417935,-35.69146105,996051688.5660063,0.0328,4980278823.84,,2026-01-02T13:37:00.000Z,5426.0,Solana,SOL,solana,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,2026-01-02 13:39:03.563124
62,2634,XDC Network,XDC,xdc-network,200,2018-04-12T00:00:00.000Z,"['pos', 'enterprise-solutions', 'masternodes', 'smart-contracts', 'xdc-ecosystem', 'real-world-assets-protocols', 'layer-1', 'iso-20022']",,19082941597.07,38043141176.25,False,1968522026.61,,63,19082936996.12,987436385.3215604,,2026-01-02T13:37:00.000Z,0.05174446603907611,24191376.58620499,-19.2793,0.13765849,1.72365905,3.81875627,-0.1068368,-6.69459696,-31.54957179,987436623.3952615,0.0326,1968522026.61,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
63,3077,VeChain,VET,vechain,376,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'binance-ecosystem', 'binance-listing', 'made-in-china']",86712634466.0,85985041177.0,85985041177.0,False,957549286.1,,64,85985041177.0,957549286.103375,,2026-01-02T13:37:00.000Z,0.011136231058286778,22337706.62564882,15.7306,0.50780966,5.2324238,4.48295449,-16.83149667,-26.93180407,-51.90567935,957549286.103375,0.0316,965651933.09,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
64,36410,MYX Finance,MYX,myx-finance,144,2025-05-05T03:08:48.000Z,"['defi', 'derivatives', 'bnb-chain-ecosystem', 'binance-alpha', 'binance-wallet-ido', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,251473423.7,1000000000.0,False,3773929705.97,,65,124762450.9,470844719.6408361,41.51993814,2026-01-02T13:37:00.000Z,3.773929705967616,12093534.81764791,-10.9369,0.73165447,-5.05262746,11.55370031,19.48441459,100.1781615,-40.85099108,949043023.9628106,0.0313,3773929705.97,22857525.0,2026-01-02T13:37:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xD82544bf0dfe8385eF8FA34D67e6e4940CC63e16,2026-01-02 13:39:03.563124
65,3155,Quant,QNT,quant,349,2018-08-10T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'ethereum-ecosystem', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'iso-20022']",14881364.0,12072738.0,14881364.0,False,1137406890.51,,66,,,,2026-01-02T13:37:00.000Z,76.43162888226004,13665883.64431255,-28.0559,-0.10355765,7.21863848,4.08188616,-20.50639659,0.07694722,-27.065621,922739030.4087584,0.0304,1137406890.51,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675,2026-01-02 13:39:03.563124
66,7950,Flare,FLR,flare,109,2020-12-11T00:00:00.000Z,"['layer-1', 'dwf-labs-portfolio']",,82446448995.8775,104607398880.74367,False,1109875368.84,,67,82446448995.85,874749625.4345738,,2026-01-02T13:37:00.000Z,0.010609912689855264,7518631.30718872,-20.4337,0.19440637,0.81234106,-6.31665433,-25.8038921,-29.53370874,-56.65690483,874749625.4348655,0.0288,1109875368.84,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
67,19891,USDD,USDD,usdd,196,2022-05-02T08:07:12.000Z,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-china']",,851077485.0,851077485.0,False,850250562.89,,68,7492200.96,7484921.403502777,,2026-01-02T13:37:00.000Z,0.9990283821087972,3327003.87187629,-46.3272,0.02279174,0.06504238,-0.0599045,-0.10676174,-0.09172281,-0.16258853,850250562.8887742,0.028,850250562.89,,2026-01-02T13:37:00.000Z,1958.0,Tron20,TRX,tron,TXDk8mbtRbXeYuMNS83CfKPaYYT8XWv9Hz,2026-01-02 13:39:03.563124
68,4269,GateToken,GT,gatetoken,41,2019-08-20T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'solana-ecosystem', 'ftx-bankruptcy-estate', 'made-in-china']",300000000.0,80163367.3295107,117344473.53114802,False,1213298463.43,,69,,,,2026-01-02T13:38:00.000Z,10.339630209395688,2920451.62609855,-0.5266,0.03010568,-0.06176865,0.41725499,-1.38635375,-16.11637692,-38.79002647,828859574.5270922,0.0274,3101889062.82,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe66747a101bff2dba3697199dcce5b743b454759,2026-01-02 13:39:03.563124
